subject,session,run,image_name,category,class_id
sub-17,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_003088_resized.jpg,cat,7
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\007084_resized.jpg,bird,2
sub-28,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_000622_resized.jpg,aeroplane,0
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_11059_resized.jpg,sofa,17
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02422699_6071_resized.jpg,sheep,16
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\004313_resized.jpg,car,6
sub-17,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_3565_resized.jpg,bicycle,1
sub-15,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2008_004583_resized.jpg,cat,7
sub-29,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\000440_resized.jpg,car,6
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02403003_4318_resized.jpg,cow,9
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2008_008344_resized.jpg,aeroplane,0
sub-14,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\009548_resized.jpg,train,18
sub-23,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_19429_resized.jpg,boat,3
sub-24,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2009_004117_resized.jpg,motorbike,14
sub-28,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\004390_resized.jpg,aeroplane,0
sub-19,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2008_000373_resized.jpg,train,18
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_16412_resized.jpg,tvmonitor,19
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2010_002638_resized.jpg,aeroplane,0
sub-03,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2009_000935_resized.jpg,dog,11
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_8314_resized.jpg,boat,3
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2008_001770_resized.jpg,bird,2
sub-15,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2008_001724_resized.jpg,person,15
sub-17,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\2009_000634_resized.jpg,bicycle,1
sub-05,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_9806_resized.jpg,diningtable,10
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\2009_003901_resized.jpg,cow,9
sub-09,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_13285_resized.jpg,bus,5
sub-15,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n03376595_1456_resized.jpg,chair,8
sub-02,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\003731_resized.jpg,person,15
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_1900_resized.jpg,diningtable,10
sub-15,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2009_002800_resized.jpg,person,15
sub-23,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\004747_resized.jpg,car,6
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\2009_000559_resized.jpg,cow,9
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\2010_005824_resized.jpg,cow,9
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_5902_resized.jpg,flower,12
sub-03,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_005455_resized.jpg,aeroplane,0
sub-29,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2008_005013_resized.jpg,cat,7
sub-29,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\2008_003709_resized.jpg,sofa,17
sub-19,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2010_005877_resized.jpg,aeroplane,0
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n03376595_13_resized.jpg,chair,8
sub-02,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02412080_1957_resized.jpg,sheep,16
sub-14,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_000399_resized.jpg,car,6
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_38979_resized.jpg,diningtable,10
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_001994_resized.jpg,cat,7
sub-20,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2010_003772_resized.jpg,bus,5
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2010_001374_resized.jpg,train,18
sub-09,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2011_000283_resized.jpg,train,18
sub-03,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\2010_003398_resized.jpg,chair,8
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\2010_003380_resized.jpg,horse,13
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_991_resized.jpg,bus,5
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2009_003757_resized.jpg,bus,5
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_9900_resized.jpg,chair,8
sub-14,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2009_002798_resized.jpg,aeroplane,0
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n03376595_3793_resized.jpg,chair,8
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2009_002231_resized.jpg,horse,13
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_2863_resized.jpg,bottle,4
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\003474_resized.jpg,train,18
sub-19,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_9792_resized.jpg,diningtable,10
sub-02,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_18436_resized.jpg,motorbike,14
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_21670_resized.jpg,tvmonitor,19
sub-05,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\002380_resized.jpg,bird,2
sub-09,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_007914_resized.jpg,cat,7
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_1640_resized.jpg,motorbike,14
sub-19,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_22277_resized.jpg,tvmonitor,19
sub-15,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_002577_resized.jpg,aeroplane,0
sub-14,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_002594_resized.jpg,cat,7
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_000581_resized.jpg,cat,7
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_005752_resized.jpg,car,6
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_6223_resized.jpg,bus,5
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_21211_resized.jpg,bicycle,1
sub-23,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_3907_resized.jpg,flower,12
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\006449_resized.jpg,bicycle,1
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_41221_resized.jpg,bus,5
sub-14,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n03782006_4818_resized.jpg,tvmonitor,19
sub-19,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2008_004825_resized.jpg,bird,2
sub-14,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422106_8203_resized.jpg,sheep,16
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\2010_001763_resized.jpg,sofa,17
sub-29,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_29389_resized.jpg,diningtable,10
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_4605_resized.jpg,bottle,4
sub-14,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_002917_resized.jpg,cat,7
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_681_resized.jpg,boat,3
sub-23,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2010_004428_resized.jpg,sheep,16
sub-20,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_21268_resized.jpg,diningtable,10
sub-28,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_16104_resized.jpg,bicycle,1
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_25944_resized.jpg,boat,3
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\2011_001272_resized.jpg,bottle,4
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_003312_resized.jpg,cat,7
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_24511_resized.jpg,motorbike,14
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2008_005386_resized.jpg,cat,7
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_46425_resized.jpg,diningtable,10
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_23408_resized.jpg,horse,13
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2009_004222_resized.jpg,sheep,16
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2009_003837_resized.jpg,bird,2
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\005221_resized.jpg,sofa,17
sub-17,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_002062_resized.jpg,car,6
sub-14,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_12201_resized.jpg,flower,12
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n03376595_7515_resized.jpg,chair,8
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2011_001323_resized.jpg,cat,7
sub-17,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2009_003466_resized.jpg,dog,11
sub-09,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2010_004743_resized.jpg,person,15
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_2969_resized.jpg,horse,13
sub-28,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_3325_resized.jpg,boat,3
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_223_resized.jpg,boat,3
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\2011_000444_resized.jpg,tvmonitor,19
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\2010_002575_resized.jpg,chair,8
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2010_002675_resized.jpg,person,15
sub-19,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_9889_resized.jpg,boat,3
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03062245_13339_resized.jpg,bottle,4
sub-23,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_3248_resized.jpg,boat,3
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2010_001256_resized.jpg,sheep,16
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2008_006074_resized.jpg,dog,11
sub-17,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\person\2008_003522_resized.jpg,person,15
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_28090_resized.jpg,bus,5
sub-03,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_8741_resized.jpg,sofa,17
sub-19,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\005352_resized.jpg,dog,11
sub-15,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\001804_resized.jpg,car,6
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\001879_resized.jpg,sofa,17
sub-23,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\004474_resized.jpg,cow,9
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2008_000858_resized.jpg,motorbike,14
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_713_resized.jpg,sofa,17
sub-28,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\004293_resized.jpg,dog,11
sub-19,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\005048_resized.jpg,bicycle,1
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02412080_2713_resized.jpg,sheep,16
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2010_002102_resized.jpg,bus,5
sub-24,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2008_005321_resized.jpg,boat,3
sub-19,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\004860_resized.jpg,car,6
sub-20,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_6379_resized.jpg,flower,12
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_001489_resized.jpg,aeroplane,0
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2010_004031_resized.jpg,person,15
sub-03,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_14185_resized.jpg,tvmonitor,19
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\009838_resized.jpg,aeroplane,0
sub-28,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_6746_resized.jpg,flower,12
sub-17,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\000603_resized.jpg,sofa,17
sub-19,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n02791124_392_resized.jpg,chair,8
sub-09,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_22024_resized.jpg,motorbike,14
sub-20,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\004083_resized.jpg,bird,2
sub-05,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2008_003542_resized.jpg,person,15
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_22337_resized.jpg,motorbike,14
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2010_000136_resized.jpg,train,18
sub-09,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_6757_resized.jpg,chair,8
sub-09,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_5880_resized.jpg,diningtable,10
sub-23,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\002400_resized.jpg,bird,2
sub-05,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2011_001893_resized.jpg,horse,13
sub-23,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\009789_resized.jpg,person,15
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\008022_resized.jpg,person,15
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_1847_resized.jpg,boat,3
sub-20,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_2934_resized.jpg,flower,12
sub-23,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03791053_3870_resized.jpg,motorbike,14
sub-05,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_471_resized.jpg,boat,3
sub-24,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_2606_resized.jpg,horse,13
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_8338_resized.jpg,bus,5
sub-17,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_1886_resized.jpg,bus,5
sub-15,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2009_003372_resized.jpg,aeroplane,0
sub-03,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_218_resized.jpg,horse,13
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\001676_resized.jpg,car,6
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_3139_resized.jpg,bicycle,1
sub-03,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_003189_resized.jpg,aeroplane,0
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_12726_resized.jpg,bottle,4
sub-24,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2011_002079_resized.jpg,bus,5
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_4662_resized.jpg,chair,8
sub-23,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\2008_000911_resized.jpg,bottle,4
sub-29,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_12293_resized.jpg,diningtable,10
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\004514_resized.jpg,tvmonitor,19
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\004347_resized.jpg,bird,2
sub-24,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\005247_resized.jpg,bird,2
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\2009_004062_resized.jpg,tvmonitor,19
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_008028_resized.jpg,aeroplane,0
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_829_resized.jpg,chair,8
sub-29,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2011_001114_resized.jpg,aeroplane,0
sub-19,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n04152593_24223_resized.jpg,tvmonitor,19
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\004069_resized.jpg,bird,2
sub-02,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\002522_resized.jpg,car,6
sub-29,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2010_001009_resized.jpg,dog,11
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_12575_resized.jpg,motorbike,14
sub-09,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\001233_resized.jpg,cat,7
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n03782006_8226_resized.jpg,tvmonitor,19
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2008_002429_resized.jpg,bird,2
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02412080_22505_resized.jpg,sheep,16
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_10220_resized.jpg,bottle,4
sub-15,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_16224_resized.jpg,bottle,4
